date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over,t1_map1_wr,t1_map2_wr,t1_map3_wr,t2_map1_wr,t2_map2_wr,t2_map3_wr
2019-12-29,SKADE,Unique,1,2338752,5145,3,123412,Vertigo,Dust2,0.0,Inferno,Mirage,0.0,Overpass,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-29,MiTH.Maple,Nemiga,1,2338750,5139,3,123412,Nuke,Dust2,0.0,Train,Vertigo,0.0,Mirage,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-29,MiTH.Maple,Invictus,1,2338749,5139,3,123412,Nuke,Inferno,0.0,Vertigo,Dust2,0.0,Overpass,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,PACT,Project X,1,2338735,5141,3,123412,Overpass,Train,0.0,Vertigo,Nuke,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,DreamEaters,SKADE,0,2338743,5145,3,123412,Train,Mirage,0.0,Vertigo,Dust2,0.0,Nuke,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,Invictus,Nemiga,1,2338727,5139,3,123412,Inferno,Vertigo,0.0,Train,Overpass,0.0,Mirage,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,SG.pro,PACT,0,2338740,5141,3,123412,Inferno,Dust2,0.0,Overpass,Mirage,0.0,Train,Nuke,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,MiTH.Maple,Juggernauts,1,2338726,5139,3,123412,Nuke,Vertigo,0.0,Overpass,Dust2,0.0,Mirage,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,SKADE,Ambush,1,2338745,5142,3,123412,Vertigo,Mirage,0.0,Nuke,Dust2,0.0,Overpass,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,Juggernauts,Nemiga,1,2338748,5139,3,123412,Overpass,Dust2,0.0,Train,Vertigo,0.0,Nuke,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-28,PACT,SKADE,1,2338741,5141,3,123412,Overpass,Train,0.0,Vertigo,Dust2,0.0,Nuke,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,SJ,SKADE,0,2338729,5142,3,123412,Overpass,Dust2,0.0,Vertigo,Nuke,0.0,Inferno,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,SG.pro,SKADE,1,2338734,5141,3,123412,Inferno,Dust2,0.0,Vertigo,Nuke,0.0,Mirage,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,Phoenix,Ambush,1,2338728,5142,3,123412,Vertigo,Overpass,0.0,Nuke,Dust2,0.0,Mirage,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,PACT,SG.pro,1,2338732,5141,3,123412,Overpass,Mirage,0.0,Inferno,Dust2,0.0,Nuke,Train,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,MiTH.Maple,PACT,0,2338725,5139,3,123412,Vertigo,Dust2,0.0,Overpass,Train,0.0,Mirage,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27,Project X,SKADE,0,2338731,5141,3,123412,Overpass,Train,0.0,Vertigo,Mirage,0.0,Nuke,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,DreamEaters,PACT,1,2338721,5141,3,123412,Train,Mirage,0.0,Overpass,Dust2,0.0,Nuke,Inferno,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,Na`Vi Junior,Invictus,1,2338722,5139,3,123412,Nuke,Train,0.0,Vertigo,Dust2,0.0,Inferno,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,SKADE,Ambush,1,2338720,5141,3,123412,Vertigo,Mirage,0.0,Nuke,Inferno,0.0,Train,Dust2,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,Ambush,PACT,0,2338724,5141,3,123412,Vertigo,Dust2,0.0,Overpass,Mirage,0.0,Train,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,SJ,Ambush,0,2338718,5142,3,123412,Vertigo,Overpass,0.0,Nuke,Dust2,0.0,Inferno,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,Unique,PACT,1,2338717,5139,3,123412,Inferno,Dust2,0.0,Overpass,Train,0.0,Nuke,Vertigo,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,SKADE,Phoenix,1,2338719,5142,3,123412,Vertigo,Dust2,0.0,Overpass,Nuke,0.0,Train,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,FATE,EXTREMUM,1,2338713,5142,3,123412,Mirage,Nuke,0.0,Vertigo,Train,0.0,Inferno,Dust2,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,Na`Vi Junior,DreamEaters,1,2338716,5139,3,123412,Nuke,Mirage,0.0,Train,Dust2,0.0,Vertigo,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25,Invictus,Juggernauts,1,2338715,5139,3,123412,Inferno,Vertigo,0.0,Overpass,Dust2,0.0,Mirage,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,Project X,EXTREMUM,0,2338712,5141,3,123412,Vertigo,Overpass,0.0,Nuke,Train,0.0,Inferno,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,Brute,FATE,0,2338708,5142,3,123412,Train,Overpass,0.0,Nuke,Mirage,0.0,Dust2,Vertigo,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,EXTREMUM,Espada,0,2338711,5141,3,123412,Nuke,Vertigo,0.0,Inferno,Overpass,0.0,Mirage,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,DreamEaters,Juggernauts,1,2338688,5139,3,123412,Train,Mirage,0.0,Overpass,Vertigo,0.0,Dust2,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-24,Project X,SG.pro,1,2338710,5141,3,123412,Vertigo,Train,0.0,Inferno,Nuke,0.0,Dust2,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,Espada,Project X,0,2338701,5141,3,123412,Inferno,Train,0.0,Vertigo,Overpass,0.0,Dust2,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,Nemiga,MiTH.Maple,1,2338707,5139,3,123412,Train,Overpass,0.0,Nuke,Vertigo,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,SKADE,DreamEaters,1,2338703,5141,3,123412,Vertigo,Dust2,0.0,Train,Mirage,0.0,Inferno,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,Invictus,Na`Vi Junior,0,2338689,5139,3,123412,Inferno,Dust2,0.0,Nuke,Overpass,0.0,Mirage,Vertigo,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,PACT,Ambush,0,2338702,5141,3,123412,Overpass,Train,0.0,Nuke,Dust2,0.0,Vertigo,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,Isurus,9z,0,2338697,5075,3,123412,Vertigo,Inferno,0.0,Nuke,Train,0.0,Overpass,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,AGO,Winstrike,1,2338693,5019,3,123412,Overpass,Vertigo,0.0,Inferno,Mirage,0.0,Train,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,MiTH.Maple,PACT,1,2338687,5139,3,123412,Vertigo,Dust2,0.0,Overpass,Train,0.0,Mirage,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,mousesports,Evil Geniuses,0,2338372,4979,3,123412,Mirage,Inferno,0.0,Vertigo,Nuke,0.0,Train,Overpass,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,Unique,Nemiga,0,2338690,5139,3,123412,Inferno,Overpass,0.0,Train,Vertigo,0.0,Nuke,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,Heroic,Vitality,1,2338371,4979,3,123412,Dust2,Overpass,0.0,Train,Mirage,0.0,Vertigo,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,G2,Spirit,0,2338665,4958,3,123412,Overpass,Nuke,0.0,Vertigo,Inferno,0.0,Train,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,SG.pro,EXTREMUM,1,2338700,5141,3,123412,Inferno,Dust2,0.0,Nuke,Train,0.0,Vertigo,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,Alma,Falkol,1,2338706,5097,3,123412,Nuke,Vertigo,0.0,Inferno,Train,0.0,Dust2,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,Vitality,mousesports,0,2338373,4979,3,123412,Train,Dust2,0.0,Overpass,Vertigo,0.0,Inferno,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,HAVU,AGO,0,2338692,5019,3,123412,Inferno,Mirage,0.0,Overpass,Nuke,0.0,Train,Vertigo,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,Movistar Riders,BIG,1,2338694,5089,3,123412,Dust2,Nuke,0.0,Vertigo,Train,0.0,Overpass,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Evil Geniuses,Natus Vincere,1,2338370,4979,3,123412,Overpass,Train,0.0,Vertigo,Inferno,0.0,Mirage,Dust2,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Falkol,FURIA Inagame,1,2338696,5097,3,123412,Inferno,Dust2,0.0,Vertigo,Mirage,0.0,Nuke,Train,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Nexus,SKADE,1,2338672,5137,3,123412,Dust2,Nuke,0.0,Vertigo,Mirage,0.0,Inferno,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,forZe,Heroic,1,2338369,4979,3,123412,Vertigo,Overpass,0.0,Train,Dust2,0.0,Mirage,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,BIG,KPI,0,2338681,5089,3,123412,Vertigo,Train,0.0,Dust2,Overpass,0.0,Inferno,Nuke,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Winstrike,HAVU,0,2338679,5019,3,123412,Train,Inferno,0.0,Vertigo,Mirage,0.0,Overpass,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Nordavind,AGO,0,2338680,5019,3,123412,Train,Nuke,0.0,Overpass,Vertigo,0.0,Inferno,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Movistar Riders,KPI,0,2338682,5089,3,123412,Dust2,Mirage,0.0,Vertigo,Inferno,0.0,Overpass,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Unicorns of Love,ALTERNATE aTTaX,1,2338650,5122,3,123412,Mirage,Train,0.0,Nuke,Inferno,0.0,Vertigo,Dust2,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,ENCE,G2,1,2338662,4958,3,123412,Vertigo,Inferno,0.0,Overpass,Nuke,0.0,Mirage,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Spirit,FURIA,1,2338663,4958,3,123412,Vertigo,Overpass,0.0,Dust2,Train,0.0,Mirage,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,FATE,SKADE,1,2338691,5137,3,123412,Nuke,Mirage,0.0,Vertigo,Overpass,0.0,Inferno,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,9z,Rejected,0,2338685,5075,3,123412,Nuke,Dust2,0.0,Overpass,Mirage,0.0,Vertigo,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,Alma,Santos,1,2338695,5097,3,123412,Nuke,Vertigo,0.0,Overpass,Dust2,0.0,Inferno,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,Phoenix,LDLC,1,2338676,5091,3,123412,Nuke,Vertigo,0.0,Mirage,Overpass,0.0,Inferno,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,Heretics,Phoenix,0,2338675,5091,3,123412,Train,Vertigo,0.0,Nuke,Overpass,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,Spirit,BIG,0,2338659,4958,3,123412,Vertigo,Inferno,0.0,Train,Overpass,0.0,Dust2,Nuke,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,TYLOO,ENCE,0,2338658,4958,3,123412,Nuke,Overpass,0.0,Vertigo,Dust2,0.0,Inferno,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,Movistar Riders,ENCE,0,2338660,4958,3,123412,Dust2,Train,0.0,Vertigo,Inferno,0.0,Overpass,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,RED Canids,paiN,0,2338651,4780,3,123412,Inferno,Nuke,0.0,Mirage,Train,0.0,Dust2,Overpass,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,AGO,SKADE,1,2338674,5019,3,123412,Overpass,Mirage,0.0,Vertigo,Nuke,0.0,Train,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-20,Spirit,Hard Legion,1,2338661,4958,3,123412,Vertigo,Overpass,0.0,Nuke,Mirage,0.0,Dust2,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,Redemption POA,Imperial,1,2338585,4991,3,123412,Mirage,Dust2,0.0,Overpass,Vertigo,0.0,Train,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,EHOME,Heroic,0,2338365,4979,3,123412,Vertigo,Mirage,0.0,Dust2,Train,0.0,Inferno,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,Virtus.pro,forZe,1,2338366,4979,3,123412,Nuke,Mirage,0.0,Dust2,Overpass,0.0,Train,Inferno,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,Hard Legion,ex-Virtus.pro,0,2338640,4945,3,123412,Nuke,Vertigo,0.0,Inferno,Dust2,0.0,Overpass,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,Movistar Riders,FURIA,1,2338656,4958,3,123412,Mirage,Vertigo,0.0,Overpass,Dust2,0.0,Inferno,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,ARCY,Nemiga,0,2338351,4492,3,123412,Inferno,Dust2,0.0,Train,Overpass,0.0,Vertigo,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,Heroic,Natus Vincere,1,2338367,4979,3,123412,Dust2,Mirage,0.0,Vertigo,Overpass,0.0,Nuke,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,Phoenix,Fierce,1,2338669,5091,3,123412,Vertigo,Nuke,0.0,Train,Dust2,0.0,Mirage,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,forZe,Evil Geniuses,1,2338368,4979,3,123412,Dust2,Overpass,0.0,Vertigo,Train,0.0,Nuke,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,G2,Hard Legion,1,2338657,4958,3,123412,Overpass,Inferno,0.0,Nuke,Dust2,0.0,Vertigo,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,Nordavind,Wisla Krakow,1,2338668,5019,3,123412,Train,Nuke,0.0,Vertigo,Dust2,0.0,Overpass,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,Espada,HAVU,1,2338327,4492,3,123412,Inferno,Train,0.0,Vertigo,Mirage,0.0,Dust2,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18,HAVU,SKADE,0,2338643,5019,3,123412,Inferno,Mirage,0.0,Vertigo,Train,0.0,Nuke,Overpass,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18,mousesports,Evil Geniuses,1,2338364,4979,3,123412,Mirage,Overpass,0.0,Vertigo,Nuke,0.0,Train,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18,mousesports,Virtus.pro,1,2338296,4979,3,123412,Overpass,Vertigo,0.0,Nuke,Train,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18,Evil Geniuses,forZe,1,2338295,4979,3,123412,Vertigo,Train,0.0,Dust2,Overpass,0.0,Mirage,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18,FATE,Juggernauts,1,2338666,5136,3,123412,Nuke,Dust2,0.0,Overpass,Mirage,0.0,Vertigo,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,Heretics,LDLC,0,2338646,5091,3,123412,Train,Mirage,0.0,Vertigo,Overpass,0.0,Dust2,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,Vitality,Natus Vincere,0,2338363,4979,3,123412,Train,Overpass,0.0,Vertigo,Mirage,0.0,Dust2,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,Fierce,Vexed,0,2338644,5091,3,123412,Nuke,Train,0.0,Vertigo,Inferno,0.0,Overpass,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,Natus Vincere,Heroic,0,2338294,4979,3,123412,Vertigo,Mirage,0.0,Dust2,Overpass,0.0,Inferno,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17,EHOME,Vitality,1,2338293,4979,3,123412,Vertigo,Mirage,0.0,Train,Overpass,0.0,Inferno,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,forZe,Riot Squad,0,2338584,5023,3,123412,Dust2,Overpass,0.0,Vertigo,Mirage,0.0,Nuke,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,Wisla Krakow,Winstrike,1,2338634,5019,3,123412,Vertigo,Overpass,0.0,Inferno,Train,0.0,Mirage,Dust2,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,mousesports,G2,0,2338433,4998,3,123412,Dust2,Inferno,0.0,Overpass,Nuke,0.0,Mirage,Vertigo,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,PACT,AGO,0,2338636,5019,3,123412,Mirage,Train,0.0,Nuke,Overpass,0.0,Inferno,Dust2,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,SJ,Nordavind,0,2338635,5019,3,123412,Overpass,Vertigo,0.0,Train,Inferno,0.0,Nuke,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,Movistar Riders,Sprout,1,2338638,5089,3,123412,Dust2,Nuke,0.0,Vertigo,Train,0.0,Inferno,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,Defusekids,Phoenix,0,2338645,5091,3,123412,Mirage,Vertigo,0.0,Nuke,Dust2,0.0,Train,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,GODSENT,CR4ZY,1,2338253,4311,3,123412,Mirage,Inferno,0.0,Overpass,Nuke,0.0,Vertigo,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,ORDER,INTZ,1,2338581,5023,3,123412,Overpass,Vertigo,0.0,Dust2,Nuke,0.0,Inferno,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,call it luck,CSGO-MDL,1,2338623,4959,3,123412,Nuke,Vertigo,0.0,Mirage,Train,0.0,Inferno,Overpass,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,Spirit,Riot Squad,0,2338580,5023,3,123412,Vertigo,Overpass,0.0,Dust2,Nuke,0.0,Mirage,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,TYLOO,Syman,1,2338563,5005,3,123412,Nuke,Mirage,0.0,Inferno,Train,0.0,Overpass,Dust2,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,North,MAD Lions,1,2338252,4311,3,123412,Train,Mirage,0.0,Inferno,Nuke,0.0,Overpass,Dust2,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,Juggernauts,pro100,0,2338598,4995,3,123412,Overpass,Dust2,0.0,Nuke,Mirage,0.0,Inferno,Vertigo,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,Fierce,Vexed,1,2338611,5120,3,123412,Nuke,Train,0.0,Vertigo,Dust2,0.0,Overpass,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,Copenhagen Flames,Juggernauts,0,2338632,4995,3,123412,Dust2,Train,0.0,Overpass,Mirage,0.0,Vertigo,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,TYLOO,BTRG,1,2338562,5005,3,123412,Nuke,Mirage,0.0,Vertigo,Overpass,0.0,Inferno,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,Chetz,Fierce,0,2338637,5120,3,123412,Vertigo,Overpass,0.0,Train,Dust2,0.0,Nuke,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,EXORS,ECLOT,1,2338595,5092,3,123412,Nuke,Train,0.0,Vertigo,Dust2,0.0,Mirage,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,forZe,INTZ,0,2338582,5023,3,123412,Overpass,Train,0.0,Inferno,Dust2,0.0,Nuke,Vertigo,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,pro100,Copenhagen Flames,0,2338633,4995,3,123412,Nuke,Mirage,0.0,Dust2,Inferno,0.0,Train,Overpass,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,CR4ZY,North,1,2338254,4311,3,123412,Overpass,Nuke,0.0,Train,Inferno,0.0,Mirage,Vertigo,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,Riot Squad,HAVU,1,2338583,5023,3,123412,Vertigo,Overpass,0.0,Inferno,Mirage,0.0,Nuke,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,G2,Virtus.pro,0,2338431,4998,3,123412,Overpass,Mirage,0.0,Dust2,Inferno,0.0,Vertigo,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,DETONA,paiN,1,2338631,4786,3,123412,Overpass,Inferno,0.0,Mirage,Dust2,0.0,Vertigo,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,CSGO-MDL,Divine,0,2338630,4959,3,123412,Mirage,Train,0.0,Nuke,Vertigo,0.0,Overpass,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,NiP,Liquid,0,2337845,4889,3,123412,Dust2,Inferno,0.0,Train,Vertigo,0.0,Overpass,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,GODSENT,Gambit Youngsters,0,2338249,4311,3,123412,Mirage,Inferno,0.0,Nuke,Vertigo,0.0,Overpass,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,AGO,Wisla Krakow,0,2338442,5019,3,123412,Overpass,Mirage,0.0,Vertigo,Train,0.0,Dust2,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Unicorns of Love,ALTERNATE aTTaX,0,2338571,5118,3,123412,Mirage,Train,0.0,Nuke,Inferno,0.0,Vertigo,Dust2,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,ViCi,Lynn Vision,0,2338569,5100,3,123412,Dust2,Mirage,0.0,Train,Overpass,0.0,Nuke,Vertigo,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Chaos,eUnited,0,2338559,5103,3,123412,Overpass,Nuke,0.0,Inferno,Train,0.0,Dust2,Mirage,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,ARCY,Juggernauts,0,2338564,4995,3,123412,Inferno,Mirage,0.0,Overpass,Vertigo,0.0,Train,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Besiktas,CLG Red,1,2338567,5111,3,123412,Vertigo,Train,0.0,Dust2,Mirage,0.0,Inferno,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,BIG,Movistar Riders,1,2338248,4311,3,123412,Vertigo,Inferno,0.0,Dust2,Nuke,0.0,Mirage,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Lynn Vision,TYLOO,1,2338568,5100,3,123412,Train,Mirage,0.0,Nuke,Vertigo,0.0,Dust2,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Copenhagen Flames,pro100,1,2338565,4995,3,123412,Dust2,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Train,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Thunder Logic,CSGO-MDL,1,2338602,4959,3,123412,Vertigo,Dust2,0.0,Mirage,Inferno,0.0,Train,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,DETONA,Isurus,1,2338553,4786,3,123412,Overpass,Inferno,0.0,Vertigo,Train,0.0,Dust2,Nuke,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Divine,New England Whalers,0,2338609,4959,3,123412,Inferno,Nuke,0.0,Vertigo,Train,0.0,Overpass,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,ORDER,Triumph,0,2338579,5023,3,123412,Overpass,Vertigo,0.0,Train,Mirage,0.0,Inferno,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Riot Squad,Rugratz,1,2338578,5023,3,123412,Vertigo,Overpass,0.0,Inferno,Mirage,0.0,Dust2,Train,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Movistar Riders,North,1,2338250,4311,3,123412,Dust2,Nuke,0.0,Mirage,Train,0.0,Inferno,Vertigo,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,GODSENT,Illuminar,1,2338251,4311,3,123412,Mirage,Train,0.0,Dust2,Inferno,0.0,Overpass,Nuke,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,ARCY,Copenhagen Flames,0,2338597,4995,3,123412,Inferno,Train,0.0,Dust2,Vertigo,0.0,Mirage,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Brute,Universe,1,2338594,5093,3,123412,Overpass,Train,0.0,Vertigo,Dust2,0.0,Nuke,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-14,Liquid,Astralis,1,2337844,4889,3,123412,Train,Overpass,0.0,Mirage,Vertigo,0.0,Inferno,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
